ID,Ingredient,Form,Dosage
28104062706,"cholecalciferol,alendronatesodiumtrihydrate",tablet,70 mg+140 mikrogram
28103733204,"cholecalciferol,alendronatesodiumtrihydrate",tablet,70 mg+70 mikrogram
28104244807,temoporfin,inject,1 mg/ml
28105824816,fosfomycinsodium,powder,40 mg/ml
28104868711,lanthanumcarbonatehydrate,powder,1000 mg
28106844122,lanthanumcarbonatehydrate,powder,1000 mg
28104868611,lanthanumcarbonatehydrate,powder,750 mg
28106843822,lanthanumcarbonatehydrate,powder,750 mg
28103741604,lanthanumcarbonatehydrate,tablet,1000 mg
28104694310,lanthanumcarbonatehydrate,tablet,1000 mg
28106281119,lanthanumcarbonatehydrate,tablet,1000 mg
28103741304,lanthanumcarbonatehydrate,tablet,250 mg
28103741404,lanthanumcarbonatehydrate,tablet,500 mg
28103741504,lanthanumcarbonatehydrate,tablet,750 mg
28107073523,lanthanumcarbonatehydrate,tablet,750 mg
28103852105,urofollitropin,powder,150 ie
28103852005,urofollitropin,powder,75 ie
28104919211,urofollitropin,powder,150 ie
28105037012,urofollitropin,powder,225 ie
28105037112,urofollitropin,powder,300 ie
28104919111,urofollitropin,powder,75 ie
28106008716,tivozanibhydrochloridemonohydrate,capsule,1340 mikrogram
28105751316,tivozanibhydrochloridemonohydrate,capsule,890 mikrogram
28106705621,"solifenacinsuccinate,tamsulosinhydrochloride",tablet,6+0.4 mg
28101295087,dalteparinsodium,inject,10.000 anti-xa ie/ml
28101753495,dalteparinsodium,inject,25.000 anti-xa ie/ml
28101294987,dalteparinsodium,inject,2.500 anti-xa ie/ml
28105591713,dalteparinsodium,inject,10.000 anti-xa ie
28106513920,dalteparinsodium,inject,10.000 anti-xa ie
28105591813,dalteparinsodium,inject,12.500 anti-xa ie
28106514020,dalteparinsodium,inject,12.500 anti-xa ie
28105591913,dalteparinsodium,inject,15.000 anti-xa ie
28106514120,dalteparinsodium,inject,15.000 anti-xa ie
28106541820,dalteparinsodium,inject,15.000 anti-xa ie
28105592013,dalteparinsodium,inject,18.000 anti-xa ie
28106514220,dalteparinsodium,inject,18.000 anti-xa ie
28105498213,dalteparinsodium,inject,2.500 anti-xa ie
28105498413,dalteparinsodium,inject,5.000 anti-xa ie
28105591613,dalteparinsodium,inject,7.500 anti-xa ie
28105498613,dalteparinsodium,inject,10.000 anti-xa ie
28105595815,dalteparinsodium,inject,10.000 anti-xa ie
28105598715,dalteparinsodium,inject,10.000 anti-xa ie
28106027417,dalteparinsodium,inject,10.000 anti-xa ie
28105498713,dalteparinsodium,inject,12.500 anti-xa ie
28105598815,dalteparinsodium,inject,12.500 anti-xa ie
28105741816,dalteparinsodium,inject,12.500 anti-xa ie
28105498813,dalteparinsodium,inject,15.000 anti-xa ie
28105596215,dalteparinsodium,inject,15.000 anti-xa ie
28105599115,dalteparinsodium,inject,15.000 anti-xa ie
28105851216,dalteparinsodium,inject,15.000 anti-xa ie
28105498913,dalteparinsodium,inject,18.000 anti-xa ie
28105599315,dalteparinsodium,inject,18.000 anti-xa ie
28105498113,dalteparinsodium,inject,2.500 anti-xa ie
28105498313,dalteparinsodium,inject,5.000 anti-xa ie
28105498513,dalteparinsodium,inject,7.500 anti-xa ie
28106583321,pirfenidone,tablet,267 mg
28106583421,pirfenidone,tablet,801 mg
28106747422,sitagliptinhydrochloridemonohydrate,tablet,100 mg
28106747122,sitagliptinhydrochloridemonohydrate,tablet,25 mg
28106747322,sitagliptinhydrochloridemonohydrate,tablet,50 mg
28101066981,clobazam,tablet,10 mg
28104973311,clobazam,tablet,10 mg
28106057818,clobazam,tablet,10 mg
28105330313,levonorgestrel,tablet,1.5 mg
28106037817,clozapine,tablet,100 mg
28106037717,clozapine,tablet,25 mg
28106989123,"praziquantel,pyrantelembonate",tablet,230+20 mg
28101693994,fipronil,spray,2.5 mg/ml
28106213819,afoxolane,tablet,11.3 mg
28106214119,afoxolane,tablet,136 mg
28106213919,afoxolane,tablet,28.3 mg
28106214019,afoxolane,tablet,68 mg
28104990311,frovatriptansuccinatemonohydrate,tablet,2.5 mg
28104628810,amiloridehydrochlorideanhydrousfurosemide,tablet,40+5 mg
28104838411,amiloridehydrochlorideanhydrousfurosemide,tablet,40+5 mg
28101229085,"betamethasonevalerate,fusidicacid",cream,1+20 mg/g
28103690104,"betamethasonevalerate,fusidicacid",cream,1+20 mg/g
28105479614,"betamethasonevalerate,fusidicacid",cream,1+20 mg/g
28105927217,"betamethasonevalerate,fusidicacid",cream,1+20 mg/g
28106979223,"betamethasonevalerate,fusidicacid",cream,1+20 mg/g
28107001923,"betamethasonevalerate,fusidicacid",cream,1+20 mg/g
28101073681,fusidicacid,cream,2%
28103674104,fusidicacid,cream,2%
28105741716,fusidicacid,cream,20 mg/g
28100399462,sodiumfusidate,tablet,250 mg
28105270013,sodiumfusidate,tablet,250 mg
28107077923,sodiumfusidate,tablet,250 mg
28100474265,sodiumfusidate,ointment,2%
28103691504,sodiumfusidate,ointment,2%
28103674204,fusidicacid,cream,2%
28105736016,sodiumfusidate,tablet,250 mg
28103691604,sodiumfusidate,ointment,2%
28105663415,sodiumfusidate,ointment,20 mg/g
28107081523,sodiumfusidate,ointment,20 mg/g
28101828596,"fusidicacid,hydrocortisoneacetate",cream,10+20 mg/g
28104838711,"fusidicacid,hydrocortisoneacetate",cream,10+20 mg/g
28106059618,"fusidicacid,hydrocortisoneacetate",cream,10+20 mg/g
28106032317,pegfilgrastim,inject,6 mg
28105760616,cholecalciferol,capsule,20 mikrogram
28105760816,cholecalciferol,capsule,500 mikrogram
28105760716,cholecalciferol,capsule,80 mikrogram
28106134718,fulvestrant,inject,250 mg
28106009117,fulvestrant,inject,250 mg
28106284319,fulvestrant,inject,250 mg
28106352519,fulvestrant,inject,250 mg
28106398420,fulvestrant,inject,250 mg
28105878216,fulvestrant,inject,250 mg
28106509120,fulvestrant,inject,250 mg
28105658414,fulvestrant,inject,250 mg
28106063618,fulvestrant,inject,250 mg
28106327219,fulvestrant,inject,250 mg
28105532514,fulvestrant,inject,250 mg
28101275086,furosemide,tablet,20 mg
28103146500,furosemide,tablet,250 mg
28100989878,furosemide,tablet,40 mg
28100989978,furosemide,tablet,500 mg
28101365289,furosemide,capsule,30 mg
28101365389,furosemide,capsule,60 mg
28106976923,furosemide,tablet,40 mg
28105526314,furosemide,inject,10 mg/ml
28106658421,furosemide,inject,10 mg/ml
28106549320,furosemide,inject,10 mg/ml
28105416114,furosemide,tablet,40 mg
28106395820,furosemide,inject,10 mg/ml
28103805505,furosemide,tablet,40 mg
28106527720,furosemide,tablet,20 mg
28106527820,furosemide,tablet,40 mg
28106829822,furosemide,tablet,40 mg
28105428814,furosemide,tablet,10 mg
28105428914,furosemide,tablet,40 mg
28106045617,"betamethasonevalerate,fusidicacid",cream,20+1 mg/g
28105347813,"betamethasonevalerate,fusidicacid",cream,20+1 mg/g
28105321513,"betamethasonevalerate,fusidicacid",cream,20+1 mg/g
28104707410,"fusidicacid,hydrocortisoneacetate",cream,10+20 mg/g
28105068212,fusidicacid,cream,20 mg/g
28103443702,enfuvirtide,powder,90 mg/ml
28104931211,perampanel,tablet,10 mg
28104931311,perampanel,tablet,12 mg
28104930811,perampanel,tablet,2 mg
28104930911,perampanel,tablet,4 mg
28104931011,perampanel,tablet,6 mg
28104931111,perampanel,tablet,8 mg
28105089112,ganirelixacetate,inject,0.25 mg/0.5 ml
28107053023,gabapentin,capsule,100 mg
28103381902,gabapentin,capsule,100 mg
28103382002,gabapentin,capsule,300 mg
28103382102,gabapentin,capsule,400 mg
28103378302,gabapentin,capsule,100 mg
28103378402,gabapentin,capsule,300 mg
28103378502,gabapentin,capsule,400 mg
28104991111,gabapentin,tablet,600 mg
28104991211,gabapentin,tablet,800 mg
28105660615,gabapentin,capsule,300 mg
28105660715,gabapentin,capsule,400 mg
28103207500,gabapentin,capsule,100 mg
28103207600,gabapentin,capsule,300 mg
28103207700,gabapentin,capsule,400 mg
28106397720,gabapentin,tablet,600 mg
28106437220,gabapentin,tablet,800 mg
28106272219,gabapentin,tablet,600 mg
28103716804,gabapentin,capsule,300 mg
28103716904,gabapentin,capsule,400 mg
28105798016,gabapentin,tablet,600 mg
28105798116,gabapentin,tablet,800 mg
28103905406,gabapentin,capsule,300 mg
28106650221,gabapentin,capsule,100 mg
28106650421,gabapentin,capsule,300 mg
28106650521,gabapentin,capsule,400 mg
28104689510,gabapentin,tablet,600 mg
28104689610,gabapentin,tablet,800 mg
28104689210,gabapentin,capsule,100 mg
28104689310,gabapentin,capsule,300 mg
28104689410,gabapentin,capsule,400 mg
28106782822,gabapentin,capsule,100 mg
28103380402,gabapentin,capsule,100 mg
28103380502,gabapentin,capsule,300 mg
28103380602,gabapentin,capsule,400 mg
28103378902,gabapentin,capsule,100 mg
28103379002,gabapentin,capsule,300 mg
28103379102,gabapentin,capsule,400 mg
28105397414,baclofen,inject,0.5 mg/ml
28105397514,baclofen,inject,1 mg/ml
28105397614,baclofen,inject,2 mg/ml
28105336713,baclofen,inject,0.05 mg/ml
28105336813,baclofen,inject,0.5 mg/ml
28105336913,baclofen,inject,1 mg/ml
28105337013,baclofen,inject,2 mg/ml
28103144900,gadobutrol,inject,1 mmol/ml
28103198800,gadobutrol,inject,1 mmol/ml
28105635815,migalastathydrochloride,capsule,123 mg
28104685110,galantaminehydrobromide,capsule,16 mg
28104685210,galantaminehydrobromide,capsule,24 mg
28104685010,galantaminehydrobromide,capsule,8 mg
28104819610,galantaminehydrobromide,capsule,16 mg
28104819710,galantaminehydrobromide,capsule,24 mg
28104819510,galantaminehydrobromide,capsule,8 mg
28104569209,"calciumcarbonate,sodiumalginate,sodiumhydrogencarbonate",tablet,250+133.5+80 mg
28103656404,"eggdropsyndromevirus'76(eds76),strainv127(inactivated),avianinfectiousbronchitisvirus(ibv),massachusettsstrain41(inactivated),avianrhinotracheitisvirus,strainvco3(inactivated),newcastlediseasevirus,ulster2c(inactivated)",inject,
28105732916,grapiprant,tablet,100 mg
28105732716,grapiprant,tablet,20 mg
28105732816,grapiprant,tablet,60 mg
28120211193,"gallium(67-ga)chloride,gallium(67-ga)citrate,sodiumcitratedihydrate",inject,
28106706721,avianinfectiousbronchitisvirustype739/bstraincr88121(live),tablet,
28103990706,vildagliptin,tablet,50 mg
28103810905,humannormalimmunoglobulin,inject,165 mg/ml
28106696921,ganciclovirsodium,powder,500 mg
28104587909,"potassiumchloride,macrogol3350,sodiumchloride,sodiumhydrogencarbonate",powder,
28106135018,"potassiumchloride,macrogol3350,sodiumchloride,sodiumhydrogencarbonate",powder,
28106596921,ganirelixacetate,inject,0.25 mg/0.5 ml
28106487520,ganirelixacetate,inject,0.25 mg/0.5 ml
28106140718,menbutone,inject,100 mg/ml
28103884205,"humanpapillomavirushpv-18l1vlp,humanpapillomavirushpvtype11l1protein,humanpapillomavirushpvtype6l1protein,humanpapillomavirushpv-16l1vlp",inject,20+40+40+20 mikrog.
28106783605,"humanpapillomavirushpv-18l1vlp,humanpapillomavirushpvtype11l1protein,humanpapillomavirushpvtype6l1protein,humanpapillomavirushpv-16l1vlp",inject,20+40+40+20 mikrog.
28106779114,"humanpapillomavirushpv-18l1vlp,humanpapillomavirushpvtype11l1protein,humanpapillomavirushpvtype6l1protein,humanpapillomavirushpv-16l1vlp,humanpapillomavirustype31l1protein,humanpapillomavirustype33l1protein,humanpapillomavirustype45l1protein,humanpapillomavirustype52l1protein,humanpapillomavirustype58l1protein",inject,
28105408314,"humanpapillomavirushpv-18l1vlp,humanpapillomavirushpvtype11l1protein,humanpapillomavirushpvtype6l1protein,humanpapillomavirushpv-16l1vlp,humanpapillomavirustype31l1protein,humanpapillomavirustype33l1protein,humanpapillomavirustype45l1protein,humanpapillomavirustype52l1protein,humanpapillomavirustype58l1protein",inject,
28106521920,omeprazole,paste,370 mg/g
28106307519,omeprazole,paste,370 mg/g
28103551203,omeprazole,paste,370 mg/g
28100656774,"algicacid,aluminiumhydroxide,sodiumhydrogencarbonate",tablet,
28106439420,pralsetinib,capsule,100 mg
28106351319,fingolimodhydrochloride,capsule,0.5 mg
28101854496,"desogestrel,ethinylestradiol",tablet,150+30 mikrogram
28106011717,gefitinib,tablet,250 mg
28105993817,gefitinib,tablet,250 mg
28105975117,gefitinib,tablet,250 mg
28101932697,tramadolhydrochloride,capsule,100 mg
28105223713,tramadolhydrochloride,capsule,100 mg
28101932797,tramadolhydrochloride,capsule,150 mg
28101932897,tramadolhydrochloride,capsule,200 mg
28101932597,tramadolhydrochloride,capsule,50 mg
28105223613,tramadolhydrochloride,capsule,50 mg
28104373708,gemcitabinehydrochloride,powder,38 mg/ml
28103906606,cloprostenol,inject,75 mikrogram/ml
28103086999,cloprostenolsodium,inject,75 mikrogram/ml
28103906506,cloprostenol,inject,75 mikrogram/ml
28101465491,"somatropin,humanbiosynthetic",powder,12 mg
28101281286,"somatropin,humanbiosynthetic",powder,1.3 mg
28101340288,"somatropin,humanbiosynthetic",powder,5.3 mg
28103108599,nan,powder,5 mg
28101824696,nan,powder,0.2 mg
28101824796,nan,powder,0.4 mg
28101824896,nan,powder,0.6 mg
28101824996,nan,powder,0.8 mg
28101825196,nan,powder,1.2 mg
28101825296,nan,powder,1.4 mg
28101825396,nan,powder,1.6 mg
28101825496,nan,powder,1.8 mg
28101825096,nan,powder,1 mg
28101825596,nan,powder,2.0 mg
28105295513,gentamicinsulphate,inject,100 mg/ml
28106135518,gentamicinsulphate,inject,40 mg/ml
28105783016,gentamicinsulphate,inject,85 mg/ml
28105550014,"cobicistat,elvitegravir,emtricitabine,tenofoviralafenamidefumarate",tablet,200+10+150+150 mg
28106640621,"cobicistat,elvitegravir,emtricitabine,tenofoviralafenamidefumarate",tablet,90+90+120+6 mg
28106566521,ziprasidonehydrochloride,capsule,80 mg
28103431402,"ethinylestradiol,gestoden",tablet,75+20 mikrogram
28103908206,"ethinylestradiol,gestoden",tablet,75+20 mikrogram
28103908306,"ethinylestradiol,gestoden",tablet,75+30 mikrogram
28104141107,"ethinylestradiol,gestoden",tablet,75+20 mikrogram
28104141207,"ethinylestradiol,gestoden",tablet,75+30 mikrogram
28105571815,enoxaparinsodium,inject,100 mg
28106014115,enoxaparinsodium,inject,120 mg
28105571915,enoxaparinsodium,inject,150 mg
28106013715,enoxaparinsodium,inject,20 mg
28106013815,enoxaparinsodium,inject,40 mg
28106013915,enoxaparinsodium,inject,60 mg
28106014015,enoxaparinsodium,inject,80 mg
28106027617,macimorelinacetate,granule,60 mg
28155831416,daphneodoriferousdryextract,capsule,
28106031217,fingolimodhydrochloride,capsule,0.25 mg
28104644410,fingolimodhydrochloride,capsule,0.5 mg
28103603803,budesonide,powder,100 mikrogram/dosis
28105835816,budesonide,powder,100 mikrogram/dosis
28103603903,budesonide,powder,200 mikrogram/dosis
28105467514,budesonide,powder,200 mikrogram/dosis
28105478014,budesonide,powder,200 mikrogram/dosis
28103604003,budesonide,powder,400 mikrogram/dosis
28105175612,afatinib,tablet,20 mg
28105175712,afatinib,tablet,30 mg
28105175812,afatinib,tablet,40 mg
28105175912,afatinib,tablet,50 mg
28105082812,"hydrochlorothiazide,telmisartan",tablet,40+12.5 mg
28105082912,"hydrochlorothiazide,telmisartan",tablet,80+12.5 mg
28105083012,"hydrochlorothiazide,telmisartan",tablet,80+25 mg
28105301413,clindamycin,tablet,150 mg
28105271313,clindamycinhydrochloride,tablet,264 mg
28105271413,clindamycinhydrochloride,tablet,88 mg
28106302019,givosirannsodium,inject,189 mg/ml
28104899411,riluzole,tablet,50 mg
28104289308,pramipexoledihydrochloridemonohydrate,tablet,0.088 mg
28104289408,pramipexoledihydrochloridemonohydrate,tablet,0.18 mg
28104289508,pramipexoledihydrochloridemonohydrate,tablet,0.35 mg
28104289608,pramipexoledihydrochloridemonohydrate,tablet,0.7 mg
28101035679,gleptoferron,inject,200 mg/ml
28106543320,"metforminhydrochloride,sitagliptinhydrochloridemonohydrate",tablet,50+1000 mg
28106543220,"metforminhydrochloride,sitagliptinhydrochloridemonohydrate",tablet,50+850 mg
28103739404,"clostridiumperfringenstypebandc,betatoxoid,clostridiumperfringenstyped,epsilontoxoid,escherichiacoli,antigen987p(f6),escherichiacoli,antigenk88ab(f4ab),escherichiacoli,antigenk88ac(f4ac),escherichiacoli,antigenk99(f5)",inject,
28104006906,gliclazide,tablet,30 mg
28105010311,gliclazide,tablet,60 mg
28105074412,gliclazide,tablet,30 mg
28105074512,gliclazide,tablet,60 mg
28106328719,gliclazide,tablet,30 mg
28105250113,gliclazide,tablet,60 mg
28105718415,gliclazide,tablet,60 mg
28104007006,gliclazide,tablet,30 mg
28105396114,gliclazide,tablet,30 mg
28105396214,gliclazide,tablet,60 mg
28104932611,pioglitazonehydrochloride,tablet,15 mg
28104932711,pioglitazonehydrochloride,tablet,30 mg
28104932811,pioglitazonehydrochloride,tablet,45 mg
28107050923,glimepiride,tablet,1 mg
28104240707,glimepiride,tablet,1 mg
28104240807,glimepiride,tablet,2 mg
28104240907,glimepiride,tablet,3 mg
28104241007,glimepiride,tablet,4 mg
28107073223,glimepiride,tablet,1 mg
28107112624,glimepiride,tablet,1 mg
28107046323,glimepiride,tablet,3 mg
28106565521,glimepiride,tablet,1 mg
28106715721,glimepiride,tablet,2 mg
28106692521,glimepiride,tablet,4 mg
28103543003,glimepiride,tablet,1 mg
28103543103,glimepiride,tablet,2 mg
28103543203,glimepiride,tablet,3 mg
28103543303,glimepiride,tablet,4 mg
28107052323,glimepiride,tablet,1 mg
28103618403,glimepiride,tablet,1 mg
28103618503,glimepiride,tablet,2 mg
28103618603,glimepiride,tablet,3 mg
28103618703,glimepiride,tablet,4 mg
28106702121,glimepiride,tablet,2 mg
28106702221,glimepiride,tablet,4 mg
28103946906,aminolaevulinicacidhydrochloride,powder,30 mg/ml
28156003817,matrem,capsule,
28103465803,imatinibmesilate,tablet,100 mg
28103465903,imatinibmesilate,tablet,400 mg
28103257601,imatinibmesilate,capsule,100 mg
28100410862,glucagonhydrochloride,powder,1 mg
28106487020,glucagonhydrochloride,powder,1 mg
28105228613,glucagon,powder,1 mg
28105097612,glucagon,powder,1 mg
28105625715,glucagonhydrochloride,powder,1 mg
28106189918,glucosaminesulphatesodiumchloride,tablet,1500 mg
28103598603,glucosaminesulphatepotassiumchloride,tablet,400 mg
28103483703,glucosaminesulphatepotassiumchloride,capsule,400 mg
28105697915,glucosemonohydrate,inject,440 mg/ml
28101615485,glucosemonohydrate,inject,55 mg/ml
28101615385,glucosemonohydrate,inject,500 mg/ml
28106015617,glycopyrroniumbromide,inject,200 mikrogram/ml
28106634621,glycopyrroniumbromide,inject,200 mikrogram/ml
28104140807,terlipressin,inject,1 mg
28101805996,terlipressinacetate,powder,1 mg
28106599121,glycopyrroniumbromide,inject,0.2 mg/ml
28101884897,glyceryltrinitrate,spray,0.4 mg/dosis
28105692515,"empagliflozin,linagliptin",tablet,10 mg+5 mg
28105692615,"empagliflozin,linagliptin",tablet,25 mg+5 mg
28106648621,fingolimodhydrochloride,capsule,0.5 mg
28103481203,"follitropinalfa(biosynthetic,recombinant)",inject,300 ie
28103481303,"follitropinalfa(biosynthetic,recombinant)",inject,450 ie
28103481403,"follitropinalfa(biosynthetic,recombinant)",inject,900 ie
28103465502,"follitropinalfa(biosynthetic,recombinant)",powder,1050 ie/1.75 ml
28103130399,"follitropinalfa(biosynthetic,recombinant)",powder,300 ie/0.5 ml
28103465402,"follitropinalfa(biosynthetic,recombinant)",powder,450 ie
28101582393,"follitropinalfa(biosynthetic,recombinant)",powder,75 ie
28104615709,triptorelin,inject,0.1 mg/ml
